interaction_id,customer_id,product_id,interaction_type,rating,category,price,date
I015044,C0310,P0234,cart,0,Sports,680.99,2024-12-07
I015045,C0310,P0388,cart,0,Toys,1107.33,2024-12-18
I015046,C0310,P0267,purchase,4,Sports,1513.8,2024-08-29
I015047,C0310,P0189,view,0,Home & Kitchen,268.34,2025-01-12
I015048,C0310,P0206,cart,0,Home & Kitchen,2941.16,2024-10-10
I015049,C0310,P0195,cart,0,Home & Kitchen,217.89,2024-06-05
I015050,C0310,P0108,cart,0,Books,717.72,2024-08-27
I015051,C0310,P0419,purchase,4,Grocery,2827.63,2024-03-15
I015052,C0310,P0204,view,0,Home & Kitchen,12357.67,2025-06-15
I015053,C0310,P0283,purchase,4,Sports,2643.12,2024-02-25
I015054,C0310,P0184,view,0,Home & Kitchen,5324.36,2024-09-02
I015055,C0310,P0029,view,0,Electronics,431.55,2024-11-28
I015056,C0310,P0043,purchase,5,Electronics,612.21,2024-06-22
I015057,C0310,P0373,purchase,3,Toys,4720.51,2024-04-25
I015058,C0310,P0017,view,0,Electronics,151.49,2025-06-22
I015059,C0310,P0421,cart,0,Grocery,472.63,2024-02-08
I015060,C0310,P0040,purchase,1,Electronics,1341.68,2024-01-20
I015061,C0310,P0254,cart,0,Sports,1133.47,2024-12-07
I015062,C0311,P0071,purchase,1,Books,1717.14,2024-10-18
I015063,C0311,P0130,view,0,Clothing,124.97,2024-10-25
I015064,C0311,P0338,purchase,1,Beauty,493.14,2025-05-31
I015065,C0311,P0264,view,0,Sports,591.71,2025-04-07
I015066,C0311,P0452,purchase,5,Grocery,1263.75,2025-02-28
I015067,C0311,P0005,cart,0,Electronics,186.1,2024-06-16
I015068,C0311,P0242,cart,0,Sports,313.28,2024-10-26
I015069,C0312,P0273,view,0,Sports,285.13,2023-08-23
I015070,C0312,P0021,view,0,Electronics,4306.64,2022-12-05
I015071,C0312,P0043,purchase,3,Electronics,612.21,2022-05-20
I015072,C0312,P0253,view,0,Sports,1656.34,2023-09-25
I015073,C0312,P0334,view,0,Beauty,2198.05,2025-05-10
I015074,C0312,P0022,cart,0,Electronics,3923.15,2023-02-17
I015075,C0312,P0172,purchase,4,Clothing,745.68,2022-10-19
I015076,C0312,P0049,view,0,Electronics,3056.02,2022-11-24
I015077,C0312,P0044,view,0,Electronics,1567.66,2023-07-18
I015078,C0312,P0277,purchase,5,Sports,202.22,2023-01-16
I015079,C0312,P0305,view,0,Beauty,126.41,2024-06-08
I015080,C0312,P0339,purchase,1,Beauty,1454.98,2022-12-16
I015081,C0312,P0269,cart,0,Sports,1450.67,2023-06-27
I015082,C0312,P0017,view,0,Electronics,151.49,2024-03-02
I015083,C0312,P0117,purchase,5,Books,5684.34,2024-12-27
I015084,C0312,P0178,purchase,3,Clothing,1813.03,2024-04-29
I015085,C0312,P0077,purchase,4,Books,1639.97,2025-04-24
I015086,C0312,P0241,view,0,Sports,2163.34,2023-11-20
I015087,C0312,P0057,view,0,Electronics,178.28,2024-02-14
I015088,C0312,P0331,cart,0,Beauty,1224.05,2024-01-04
I015089,C0312,P0035,purchase,3,Electronics,1057.6,2024-03-09
I015090,C0312,P0166,purchase,2,Clothing,1543.36,2025-04-23
I015091,C0312,P0031,purchase,1,Electronics,1678.36,2023-06-28
I015092,C0312,P0118,cart,0,Books,161.9,2023-10-02
I015093,C0312,P0224,purchase,4,Home & Kitchen,696.92,2022-08-23
I015094,C0312,P0244,purchase,2,Sports,3127.54,2022-12-12
I015095,C0312,P0105,view,0,Books,226.67,2022-09-16
I015096,C0312,P0299,purchase,3,Beauty,2008.64,2023-01-18
I015097,C0312,P0094,purchase,4,Books,4052.29,2022-10-12
I015098,C0312,P0395,view,0,Toys,675.51,2023-04-24
I015099,C0312,P0209,view,0,Home & Kitchen,1543.01,2024-11-12
I015100,C0312,P0445,purchase,2,Grocery,3300.0,2023-03-12
I015101,C0312,P0096,cart,0,Books,646.27,2025-03-04
I015102,C0312,P0371,purchase,3,Toys,3805.75,2025-02-15
I015103,C0312,P0260,cart,0,Sports,859.89,2023-01-31
I015104,C0312,P0184,view,0,Home & Kitchen,5324.36,2024-10-22
I015105,C0312,P0390,cart,0,Toys,1933.1,2024-10-02
I015106,C0312,P0190,purchase,1,Home & Kitchen,411.61,2023-10-14
I015107,C0312,P0115,purchase,3,Books,2866.96,2023-11-11
I015108,C0312,P0158,purchase,5,Clothing,4811.9,2023-08-22
I015109,C0312,P0443,view,0,Grocery,508.07,2023-03-09
I015110,C0313,P0161,cart,0,Clothing,4482.57,2024-06-09
I015111,C0313,P0058,view,0,Electronics,1608.12,2025-04-07
I015112,C0313,P0252,view,0,Sports,813.09,2023-08-20
I015113,C0313,P0196,purchase,3,Home & Kitchen,2039.41,2024-01-07
I015114,C0313,P0154,purchase,5,Clothing,810.57,2023-06-15
I015115,C0313,P0112,purchase,5,Books,2693.03,2025-05-29
I015116,C0313,P0018,purchase,4,Electronics,400.77,2023-11-13
I015117,C0313,P0264,view,0,Sports,591.71,2025-05-24
I015118,C0313,P0217,cart,0,Home & Kitchen,1504.08,2024-02-23
I015119,C0313,P0257,view,0,Sports,236.99,2025-06-22
I015120,C0313,P0001,view,0,Electronics,2487.45,2023-10-12
I015121,C0313,P0029,purchase,5,Electronics,431.55,2024-10-20
I015122,C0313,P0057,view,0,Electronics,178.28,2023-06-26
I015123,C0313,P0152,purchase,4,Clothing,1336.85,2023-08-27
I015124,C0313,P0359,view,0,Toys,381.53,2024-04-21
I015125,C0313,P0285,purchase,5,Sports,2164.17,2023-04-25
I015126,C0313,P0389,purchase,4,Toys,178.46,2024-02-04
I015127,C0313,P0030,view,0,Electronics,2311.82,2024-01-05
I015128,C0313,P0268,purchase,5,Sports,350.5,2024-09-01
I015129,C0313,P0217,cart,0,Home & Kitchen,1504.08,2024-04-19
I015130,C0313,P0061,cart,0,Books,2536.89,2024-09-05
I015131,C0313,P0398,cart,0,Toys,1232.38,2023-06-08
I015132,C0314,P0371,cart,0,Toys,3805.75,2023-12-17
I015133,C0314,P0351,cart,0,Toys,2328.73,2025-05-27
I015134,C0314,P0365,view,0,Toys,531.99,2024-01-25
I015135,C0314,P0108,view,0,Books,717.72,2025-05-12
I015136,C0314,P0244,purchase,4,Sports,3127.54,2024-11-04
I015137,C0314,P0190,purchase,2,Home & Kitchen,411.61,2025-06-19
I015138,C0314,P0195,purchase,2,Home & Kitchen,217.89,2023-11-25
I015139,C0314,P0079,purchase,1,Books,112.86,2023-11-26
I015140,C0314,P0429,view,0,Grocery,242.92,2023-09-30
I015141,C0314,P0426,cart,0,Grocery,8512.71,2023-11-26
I015142,C0314,P0212,purchase,5,Home & Kitchen,1303.13,2024-07-17
I015143,C0314,P0233,view,0,Sports,778.47,2025-05-07
I015144,C0314,P0312,purchase,5,Beauty,2824.53,2024-01-29
I015145,C0314,P0280,purchase,1,Sports,2714.59,2024-10-05
I015146,C0314,P0259,purchase,3,Sports,1889.84,2024-04-05
I015147,C0314,P0192,purchase,4,Home & Kitchen,5596.44,2025-06-28
I015148,C0315,P0203,cart,0,Home & Kitchen,216.52,2023-02-26
I015149,C0315,P0066,purchase,1,Books,1175.45,2023-04-28
I015150,C0315,P0445,purchase,3,Grocery,3300.0,2023-04-16
I015151,C0315,P0187,view,0,Home & Kitchen,2102.98,2021-11-04
I015152,C0315,P0223,view,0,Home & Kitchen,1020.88,2021-07-15
I015153,C0315,P0206,view,0,Home & Kitchen,2941.16,2023-04-26
I015154,C0315,P0361,cart,0,Toys,1133.0,2021-10-31
I015155,C0315,P0274,purchase,2,Sports,895.14,2021-12-02
I015156,C0315,P0122,purchase,3,Books,354.18,2023-06-07
I015157,C0315,P0210,cart,0,Home & Kitchen,132.65,2021-08-30
I015158,C0315,P0388,cart,0,Toys,1107.33,2022-03-15
I015159,C0315,P0257,purchase,5,Sports,236.99,2023-07-02
I015160,C0315,P0437,purchase,5,Grocery,194.24,2025-01-28
I015161,C0315,P0366,purchase,5,Toys,388.23,2025-04-12
I015162,C0315,P0202,purchase,2,Home & Kitchen,902.75,2023-12-28
I015163,C0315,P0382,cart,0,Toys,770.71,2022-07-05
I015164,C0315,P0191,view,0,Home & Kitchen,489.87,2024-03-05
I015165,C0315,P0095,view,0,Books,5069.6,2021-10-31
I015166,C0315,P0253,purchase,5,Sports,1656.34,2023-09-19
I015167,C0315,P0129,cart,0,Clothing,3000.3,2025-01-12
I015168,C0315,P0040,purchase,5,Electronics,1341.68,2021-12-06
I015169,C0315,P0095,purchase,1,Books,5069.6,2023-04-15
I015170,C0315,P0086,view,0,Books,561.24,2025-05-12
I015171,C0315,P0379,purchase,2,Toys,1848.06,2024-11-10
I015172,C0315,P0357,purchase,4,Toys,546.38,2023-02-01
I015173,C0315,P0233,purchase,1,Sports,778.47,2023-01-02
I015174,C0315,P0429,purchase,5,Grocery,242.92,2023-01-31
I015175,C0315,P0088,purchase,5,Books,1595.0,2023-09-18
I015176,C0315,P0085,view,0,Books,1272.1,2023-10-18
I015177,C0315,P0419,purchase,4,Grocery,2827.63,2022-09-02
I015178,C0315,P0275,purchase,4,Sports,5128.76,2025-02-04
I015179,C0315,P0219,view,0,Home & Kitchen,1181.29,2022-07-20
I015180,C0315,P0361,view,0,Toys,1133.0,2023-05-19
I015181,C0315,P0109,view,0,Books,1394.12,2024-11-22
I015182,C0315,P0228,view,0,Home & Kitchen,894.68,2023-05-16
I015183,C0315,P0188,purchase,1,Home & Kitchen,4604.99,2024-03-30
I015184,C0315,P0115,purchase,4,Books,2866.96,2023-09-25
I015185,C0315,P0406,view,0,Grocery,870.07,2021-11-11
I015186,C0315,P0084,view,0,Books,2936.93,2021-09-03
I015187,C0315,P0029,cart,0,Electronics,431.55,2024-12-24
I015188,C0315,P0136,cart,0,Clothing,208.77,2023-02-07
I015189,C0315,P0092,view,0,Books,7917.35,2023-09-10
I015190,C0315,P0384,cart,0,Toys,984.9,2023-04-27
I015191,C0315,P0077,cart,0,Books,1639.97,2021-09-29
I015192,C0315,P0430,view,0,Grocery,577.16,2021-11-06
I015193,C0315,P0086,cart,0,Books,561.24,2022-06-20
I015194,C0315,P0411,view,0,Grocery,626.12,2025-03-13
I015195,C0315,P0086,cart,0,Books,561.24,2023-06-24
I015196,C0315,P0061,purchase,2,Books,2536.89,2022-10-23
I015197,C0315,P0202,cart,0,Home & Kitchen,902.75,2021-06-14
I015198,C0315,P0133,cart,0,Clothing,1611.17,2022-10-29
I015199,C0315,P0229,purchase,5,Home & Kitchen,5523.02,2024-01-28
I015200,C0315,P0267,view,0,Sports,1513.8,2023-09-30
I015201,C0315,P0429,purchase,5,Grocery,242.92,2024-01-24
I015202,C0315,P0436,view,0,Grocery,1823.51,2024-11-24
I015203,C0315,P0204,view,0,Home & Kitchen,12357.67,2021-12-21
I015204,C0315,P0094,purchase,5,Books,4052.29,2022-11-12
I015205,C0315,P0102,cart,0,Books,1890.11,2023-07-03
I015206,C0315,P0072,cart,0,Books,1189.48,2023-03-26
I015207,C0315,P0109,purchase,3,Books,1394.12,2025-04-24
I015208,C0315,P0420,purchase,1,Grocery,291.33,2023-10-04
I015209,C0315,P0144,view,0,Clothing,1698.46,2021-11-28
I015210,C0315,P0252,purchase,1,Sports,813.09,2024-11-29
I015211,C0315,P0448,purchase,5,Grocery,2654.35,2022-05-02
I015212,C0315,P0073,cart,0,Books,245.59,2023-02-21
I015213,C0315,P0372,purchase,1,Toys,1352.47,2022-02-09
I015214,C0315,P0349,cart,0,Toys,2714.37,2024-07-28
I015215,C0315,P0386,purchase,2,Toys,2563.19,2024-03-20
I015216,C0315,P0079,view,0,Books,112.86,2024-05-21
I015217,C0315,P0206,view,0,Home & Kitchen,2941.16,2023-09-05
I015218,C0315,P0256,cart,0,Sports,781.04,2025-01-05
I015219,C0315,P0368,purchase,4,Toys,754.14,2025-02-25
I015220,C0315,P0353,view,0,Toys,2368.55,2023-09-13
I015221,C0315,P0222,view,0,Home & Kitchen,2867.61,2021-12-24
I015222,C0315,P0198,view,0,Home & Kitchen,369.19,2023-05-13
I015223,C0315,P0432,view,0,Grocery,1696.37,2022-02-12
I015224,C0315,P0089,view,0,Books,1652.89,2023-03-17
I015225,C0315,P0093,purchase,5,Books,3323.72,2024-09-20
I015226,C0315,P0074,view,0,Books,3312.72,2024-10-30
I015227,C0315,P0074,view,0,Books,3312.72,2023-10-05
I015228,C0315,P0404,cart,0,Grocery,1228.15,2024-02-18
I015229,C0315,P0231,view,0,Home & Kitchen,739.69,2021-10-20
I015230,C0315,P0429,view,0,Grocery,242.92,2025-01-06
I015231,C0315,P0410,cart,0,Grocery,274.6,2021-10-30
I015232,C0315,P0113,view,0,Books,692.24,2023-07-08
I015233,C0315,P0268,cart,0,Sports,350.5,2025-06-12
I015234,C0315,P0165,cart,0,Clothing,5292.9,2021-11-03
I015235,C0315,P0406,cart,0,Grocery,870.07,2022-12-05
I015236,C0315,P0359,purchase,5,Toys,381.53,2022-03-03
I015237,C0315,P0077,purchase,5,Books,1639.97,2023-08-05
I015238,C0315,P0103,purchase,4,Books,1306.19,2023-06-13
I015239,C0315,P0289,cart,0,Beauty,2066.05,2021-12-20
I015240,C0315,P0102,purchase,5,Books,1890.11,2022-03-18
I015241,C0315,P0213,cart,0,Home & Kitchen,2453.01,2023-04-25
I015242,C0315,P0102,cart,0,Books,1890.11,2022-02-07
I015243,C0315,P0326,purchase,5,Beauty,633.15,2023-08-22
I015244,C0315,P0066,purchase,1,Books,1175.45,2023-01-21
I015245,C0315,P0355,purchase,4,Toys,400.54,2021-12-24
I015246,C0315,P0121,cart,0,Books,1848.53,2024-11-02
I015247,C0315,P0194,purchase,3,Home & Kitchen,1830.49,2022-06-17
I015248,C0315,P0201,view,0,Home & Kitchen,1361.75,2023-03-13
I015249,C0315,P0091,purchase,2,Books,1371.96,2023-10-30
I015250,C0315,P0262,purchase,2,Sports,380.1,2024-08-28
I015251,C0315,P0391,view,0,Toys,1357.8,2021-09-13
I015252,C0315,P0405,purchase,1,Grocery,113.3,2025-04-19
I015253,C0315,P0399,view,0,Toys,200.38,2024-11-21
I015254,C0315,P0450,purchase,5,Grocery,1538.29,2024-07-08
I015255,C0315,P0087,purchase,1,Books,5886.22,2023-06-03
I015256,C0315,P0247,purchase,5,Sports,239.16,2023-04-21
I015257,C0315,P0195,view,0,Home & Kitchen,217.89,2024-04-06
I015258,C0315,P0396,view,0,Toys,1674.45,2025-03-25
I015259,C0315,P0049,view,0,Electronics,3056.02,2021-08-29
I015260,C0315,P0207,purchase,1,Home & Kitchen,443.21,2022-08-13
I015261,C0315,P0446,purchase,3,Grocery,3267.83,2023-01-23
I015262,C0315,P0289,purchase,5,Beauty,2066.05,2024-04-26
I015263,C0315,P0238,purchase,1,Sports,1463.26,2021-06-13
I015264,C0315,P0061,view,0,Books,2536.89,2024-09-15
I015265,C0315,P0269,cart,0,Sports,1450.67,2021-08-08
I015266,C0315,P0141,purchase,5,Clothing,3635.36,2025-02-05
I015267,C0315,P0187,purchase,5,Home & Kitchen,2102.98,2021-07-05
I015268,C0315,P0028,purchase,2,Electronics,431.31,2023-07-21
I015269,C0315,P0077,purchase,5,Books,1639.97,2022-08-15
I015270,C0315,P0408,purchase,1,Grocery,2292.3,2021-12-11
I015271,C0315,P0359,view,0,Toys,381.53,2021-10-10
I015272,C0315,P0158,purchase,5,Clothing,4811.9,2021-05-31
I015273,C0315,P0228,purchase,2,Home & Kitchen,894.68,2023-12-09
I015274,C0315,P0260,view,0,Sports,859.89,2025-01-07
I015275,C0315,P0013,cart,0,Electronics,997.12,2023-01-01
I015276,C0315,P0204,purchase,5,Home & Kitchen,12357.67,2022-11-26
I015277,C0315,P0385,purchase,3,Toys,4860.24,2024-10-12
I015278,C0315,P0428,cart,0,Grocery,152.23,2022-05-13
I015279,C0315,P0380,purchase,1,Toys,217.46,2022-07-03
I015280,C0315,P0049,purchase,5,Electronics,3056.02,2022-11-13
I015281,C0315,P0024,cart,0,Electronics,573.84,2025-05-01
I015282,C0315,P0034,purchase,5,Electronics,1441.15,2023-07-01
I015283,C0315,P0167,purchase,5,Clothing,931.93,2022-02-08
I015284,C0315,P0426,purchase,3,Grocery,8512.71,2023-02-25
I015285,C0315,P0135,purchase,4,Clothing,3011.02,2023-01-13
I015286,C0315,P0151,purchase,1,Clothing,530.56,2025-03-07
I015287,C0315,P0277,view,0,Sports,202.22,2022-03-04
I015288,C0315,P0043,cart,0,Electronics,612.21,2023-06-08
I015289,C0315,P0188,cart,0,Home & Kitchen,4604.99,2022-10-27
I015290,C0315,P0152,purchase,1,Clothing,1336.85,2022-05-15
I015291,C0315,P0100,cart,0,Books,7014.85,2024-01-02
I015292,C0315,P0451,view,0,Grocery,283.68,2023-03-03
I015293,C0315,P0093,cart,0,Books,3323.72,2022-09-13
I015294,C0315,P0156,purchase,3,Clothing,257.02,2021-12-22
I015295,C0316,P0209,cart,0,Home & Kitchen,1543.01,2022-09-27
I015296,C0316,P0007,view,0,Electronics,643.13,2024-07-31
I015297,C0316,P0078,cart,0,Books,2407.05,2024-10-24
I015298,C0316,P0116,cart,0,Books,1902.52,2022-12-15
I015299,C0316,P0025,view,0,Electronics,5138.59,2023-01-24
I015300,C0316,P0129,purchase,5,Clothing,3000.3,2024-01-13
I015301,C0316,P0122,view,0,Books,354.18,2022-11-13
I015302,C0316,P0341,cart,0,Beauty,2012.81,2023-11-12
I015303,C0316,P0086,cart,0,Books,561.24,2025-05-31
I015304,C0316,P0112,purchase,5,Books,2693.03,2023-10-06
I015305,C0316,P0074,cart,0,Books,3312.72,2022-12-31
I015306,C0316,P0306,view,0,Beauty,260.73,2023-05-23
I015307,C0316,P0302,purchase,5,Beauty,485.9,2023-05-21
I015308,C0316,P0418,purchase,5,Grocery,7193.17,2024-04-22
I015309,C0316,P0320,purchase,1,Beauty,526.98,2022-10-13
I015310,C0316,P0309,purchase,5,Beauty,2099.24,2023-08-28
I015311,C0316,P0074,cart,0,Books,3312.72,2024-12-14
I015312,C0316,P0229,purchase,3,Home & Kitchen,5523.02,2022-09-24
I015313,C0316,P0015,purchase,4,Electronics,253.17,2023-10-14
I015314,C0316,P0008,purchase,4,Electronics,134.0,2024-04-15
I015315,C0316,P0089,view,0,Books,1652.89,2025-06-03
I015316,C0316,P0338,cart,0,Beauty,493.14,2025-03-29
I015317,C0316,P0083,cart,0,Books,394.52,2022-11-26
I015318,C0316,P0408,purchase,4,Grocery,2292.3,2023-03-29
I015319,C0316,P0070,view,0,Books,1268.52,2023-10-29
I015320,C0316,P0017,view,0,Electronics,151.49,2025-02-13
I015321,C0316,P0204,purchase,5,Home & Kitchen,12357.67,2025-05-18
I015322,C0316,P0314,cart,0,Beauty,814.37,2023-06-20
I015323,C0316,P0198,view,0,Home & Kitchen,369.19,2024-04-16
I015324,C0316,P0180,view,0,Home & Kitchen,478.62,2024-12-30
I015325,C0316,P0119,cart,0,Books,965.98,2023-07-16
I015326,C0316,P0250,purchase,1,Sports,1415.32,2024-04-14
I015327,C0316,P0432,view,0,Grocery,1696.37,2025-05-10
I015328,C0316,P0091,cart,0,Books,1371.96,2025-05-22
I015329,C0316,P0098,view,0,Books,4225.94,2024-08-07
I015330,C0316,P0024,cart,0,Electronics,573.84,2024-11-02
I015331,C0316,P0378,purchase,5,Toys,216.17,2024-03-28
I015332,C0316,P0057,purchase,5,Electronics,178.28,2025-02-06
I015333,C0316,P0170,cart,0,Clothing,802.26,2024-06-17
I015334,C0316,P0052,view,0,Electronics,684.58,2025-01-25
I015335,C0316,P0127,view,0,Clothing,2226.27,2024-07-25
I015336,C0316,P0063,view,0,Books,2500.8,2025-01-14
I015337,C0316,P0108,purchase,5,Books,717.72,2025-06-07
I015338,C0316,P0143,cart,0,Clothing,247.81,2023-04-25
I015339,C0316,P0136,view,0,Clothing,208.77,2024-01-30
I015340,C0316,P0166,purchase,1,Clothing,1543.36,2023-08-24
I015341,C0316,P0240,purchase,5,Sports,2239.4,2025-06-27
I015342,C0316,P0028,cart,0,Electronics,431.31,2024-12-11
I015343,C0316,P0328,purchase,4,Beauty,443.38,2025-04-14
I015344,C0316,P0344,view,0,Beauty,443.09,2023-09-15
I015345,C0316,P0258,purchase,1,Sports,224.45,2025-04-20
I015346,C0316,P0131,view,0,Clothing,1061.18,2024-06-04
I015347,C0317,P0191,cart,0,Home & Kitchen,489.87,2024-11-04
I015348,C0317,P0179,purchase,5,Home & Kitchen,1073.31,2025-05-10
I015349,C0317,P0135,cart,0,Clothing,3011.02,2023-07-09
I015350,C0317,P0153,view,0,Clothing,2183.68,2023-09-20
I015351,C0317,P0144,view,0,Clothing,1698.46,2024-11-23
I015352,C0317,P0413,view,0,Grocery,272.9,2025-03-09
I015353,C0317,P0112,purchase,5,Books,2693.03,2025-05-22
I015354,C0317,P0449,purchase,1,Grocery,548.0,2023-12-01
I015355,C0317,P0178,view,0,Clothing,1813.03,2025-02-03
I015356,C0317,P0137,view,0,Clothing,3127.35,2023-11-18
I015357,C0317,P0402,cart,0,Grocery,496.82,2024-04-08
I015358,C0317,P0081,view,0,Books,1864.97,2025-06-01
I015359,C0317,P0414,purchase,1,Grocery,468.34,2023-08-28
I015360,C0317,P0157,purchase,3,Clothing,3635.86,2024-03-05
I015361,C0317,P0125,purchase,1,Clothing,1311.35,2025-03-07
I015362,C0317,P0420,view,0,Grocery,291.33,2024-11-02
I015363,C0317,P0231,purchase,5,Home & Kitchen,739.69,2023-11-10
I015364,C0317,P0215,cart,0,Home & Kitchen,1628.82,2025-05-09
I015365,C0317,P0154,cart,0,Clothing,810.57,2024-01-28
I015366,C0317,P0205,view,0,Home & Kitchen,1418.76,2024-11-28
I015367,C0317,P0406,view,0,Grocery,870.07,2024-07-03
I015368,C0317,P0198,purchase,1,Home & Kitchen,369.19,2024-04-18
I015369,C0317,P0252,view,0,Sports,813.09,2023-11-23
I015370,C0317,P0043,view,0,Electronics,612.21,2025-04-07
I015371,C0317,P0230,purchase,1,Home & Kitchen,161.59,2023-12-23
I015372,C0317,P0138,purchase,5,Clothing,1794.94,2024-11-08
I015373,C0317,P0384,cart,0,Toys,984.9,2023-06-30
I015374,C0317,P0157,cart,0,Clothing,3635.86,2024-04-01
I015375,C0317,P0153,purchase,5,Clothing,2183.68,2025-02-17
I015376,C0317,P0181,view,0,Home & Kitchen,5817.31,2024-06-27
I015377,C0317,P0096,view,0,Books,646.27,2023-10-01
I015378,C0317,P0399,purchase,1,Toys,200.38,2024-08-06
I015379,C0317,P0250,view,0,Sports,1415.32,2023-10-17
I015380,C0317,P0150,cart,0,Clothing,1385.77,2024-04-16
I015381,C0317,P0404,cart,0,Grocery,1228.15,2024-03-03
I015382,C0317,P0447,view,0,Grocery,711.22,2024-01-07
I015383,C0317,P0423,cart,0,Grocery,5314.63,2024-06-07
I015384,C0317,P0181,view,0,Home & Kitchen,5817.31,2023-08-23
I015385,C0317,P0153,purchase,5,Clothing,2183.68,2024-11-13
I015386,C0317,P0009,purchase,1,Electronics,324.35,2024-04-15
I015387,C0317,P0145,view,0,Clothing,134.32,2023-11-17
I015388,C0317,P0095,view,0,Books,5069.6,2024-09-27
I015389,C0317,P0416,view,0,Grocery,3268.41,2024-08-21
I015390,C0317,P0405,purchase,1,Grocery,113.3,2025-05-08
I015391,C0317,P0197,purchase,1,Home & Kitchen,228.56,2023-10-31
I015392,C0317,P0095,view,0,Books,5069.6,2024-01-23
I015393,C0317,P0210,cart,0,Home & Kitchen,132.65,2023-12-19
I015394,C0317,P0213,purchase,1,Home & Kitchen,2453.01,2025-01-26
I015395,C0317,P0252,purchase,1,Sports,813.09,2024-07-18
I015396,C0317,P0212,view,0,Home & Kitchen,1303.13,2024-01-18
I015397,C0317,P0085,cart,0,Books,1272.1,2023-08-30
I015398,C0317,P0257,purchase,5,Sports,236.99,2025-05-02
I015399,C0317,P0453,cart,0,Grocery,598.74,2023-08-07
I015400,C0317,P0002,purchase,5,Electronics,1468.41,2024-09-10
I015401,C0317,P0367,purchase,3,Toys,876.23,2024-09-07
I015402,C0317,P0146,view,0,Clothing,1126.88,2025-05-03
I015403,C0317,P0125,purchase,1,Clothing,1311.35,2023-11-07
I015404,C0317,P0189,view,0,Home & Kitchen,268.34,2025-03-02
I015405,C0317,P0298,view,0,Beauty,1098.34,2024-03-02
I015406,C0317,P0424,purchase,5,Grocery,1463.25,2024-11-25
I015407,C0317,P0004,view,0,Electronics,1477.62,2024-10-29
I015408,C0317,P0320,view,0,Beauty,526.98,2023-06-28
I015409,C0317,P0167,view,0,Clothing,931.93,2025-01-23
I015410,C0317,P0207,view,0,Home & Kitchen,443.21,2024-02-21
I015411,C0317,P0090,cart,0,Books,424.82,2024-02-19
I015412,C0317,P0266,view,0,Sports,1161.73,2024-03-04
I015413,C0317,P0378,view,0,Toys,216.17,2024-10-27
I015414,C0317,P0229,cart,0,Home & Kitchen,5523.02,2025-03-27
I015415,C0317,P0364,cart,0,Toys,3553.16,2025-01-10
I015416,C0317,P0418,purchase,2,Grocery,7193.17,2023-07-29
I015417,C0317,P0219,purchase,1,Home & Kitchen,1181.29,2023-12-23
I015418,C0317,P0155,view,0,Clothing,2726.0,2025-04-19
I015419,C0317,P0429,cart,0,Grocery,242.92,2023-12-07
I015420,C0317,P0088,view,0,Books,1595.0,2024-01-27
I015421,C0317,P0115,view,0,Books,2866.96,2024-07-21
I015422,C0317,P0095,purchase,1,Books,5069.6,2024-12-04
I015423,C0318,P0414,purchase,5,Grocery,468.34,2023-09-15
I015424,C0318,P0011,purchase,5,Electronics,822.02,2023-03-11
I015425,C0318,P0084,purchase,5,Books,2936.93,2025-02-21
I015426,C0318,P0439,cart,0,Grocery,1726.56,2024-08-20
I015427,C0318,P0123,purchase,2,Books,246.86,2024-11-17
I015428,C0318,P0005,view,0,Electronics,186.1,2023-10-01
I015429,C0318,P0392,purchase,3,Toys,291.64,2023-04-03
I015430,C0318,P0398,cart,0,Toys,1232.38,2023-03-08
I015431,C0318,P0363,cart,0,Toys,268.05,2023-05-14
I015432,C0318,P0414,purchase,5,Grocery,468.34,2025-01-31
I015433,C0318,P0123,cart,0,Books,246.86,2023-10-04
I015434,C0318,P0279,purchase,5,Sports,2478.08,2025-01-03
